,idx_vacancies,labels,name,prof_code,prof_name,prof_text,prof_type,sc,vac_text,vector_sim
17189,2803.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования Заказывать комплектующие изделия для обслуживания периферийного оборудования,skills,0.13227234121792092,"Обслуживание оргтехники (Принтеры, МФУ).",TfIdf
16869,2803.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования или,education_and_training_requirements,0.1096430337446159,"Обслуживание оргтехники (Принтеры, МФУ).",TfIdf
16785,2803.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования Специалист,posts,0.10431796635609392,"Обслуживание оргтехники (Принтеры, МФУ).",TfIdf
16786,2803.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования Инженер,posts,0.10322434315755195,"Обслуживание оргтехники (Принтеры, МФУ).",TfIdf
17474,31666.0,10.0,Старший системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование сетевой подсистемы инфокоммуникационной системы организации Контроль использования ресурсов сетевых устройств и программного обеспечения Требования охраны труда при работе с сетевой аппаратурой администрируемой сети,knowledge,0.13697027569495068,Поддержка бесперебойной работы сети и прочих информационных сервисов и ресурсов компании.,TfIdf
17211,31666.0,10.0,Старший системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование сетевой подсистемы инфокоммуникационной системы организации Контроль использования ресурсов сетевых устройств и программного обеспечения Выяснять приемлемые для пользователей параметры работы сети в условиях нормальной обычной работы (базовые параметры),skills,0.13262751497759914,Поддержка бесперебойной работы сети и прочих информационных сервисов и ресурсов компании.,TfIdf
17464,31666.0,10.0,Старший системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование сетевой подсистемы инфокоммуникационной системы организации Контроль использования ресурсов сетевых устройств и программного обеспечения Архитектуры аппаратных, программных и программно-аппаратных средств администрируемой сети",knowledge,0.12304411601248955,Поддержка бесперебойной работы сети и прочих информационных сервисов и ресурсов компании.,TfIdf
17382,31666.0,10.0,Старший системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Управление доступом к программно-аппаратным средствам информационных служб инфокоммуникационной системы Английский язык на уровне чтения технической документации в области информационных и компьютерных технологий,knowledge,0.1220660325649191,Поддержка бесперебойной работы сети и прочих информационных сервисов и ресурсов компании.,TfIdf
16929,31666.0,10.0,Старший системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Управление доступом к программно-аппаратным средствам информационных служб инфокоммуникационной системы Не менее одного года работы в области технической поддержки, администрирования, программирования устройств инфокоммуникационных систем при среднем профессиональном (техническом) образовании",requirements_for_practical_experience,0.12115498957464188,Поддержка бесперебойной работы сети и прочих информационных сервисов и ресурсов компании.,TfIdf
16748,14785.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование структурированной кабельной системы (СКС) Документирование инфраструктуры СКС и ее составляющих Младший специалист отдела инфокоммуникационных технологий Менеджер отдела инфокоммуникационных технологий,posts,0.0, ОС Windows и Windows Server ,TfIdf
17336,14785.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Реализация регламентов обеспечения информационной безопасности прикладного программного обеспечения Типовые уязвимости, учитываемые при настройке устанавливаемого программного обеспечения",knowledge,0.0, ОС Windows и Windows Server ,TfIdf
17325,14785.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Оптимизация функционирования прикладного программного обеспечения Методы оптимизации инфокоммуникационных систем",knowledge,0.0, ОС Windows и Windows Server ,TfIdf
17326,14785.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Оптимизация функционирования прикладного программного обеспечения Регламенты проведения профилактических работ на администрируемой инфокоммуникационной системе",knowledge,0.0, ОС Windows и Windows Server ,TfIdf
17327,14785.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Оптимизация функционирования прикладного программного обеспечения Требования охраны труда при работе с аппаратными, программно-аппаратными и программными средствами администрируемой инфокоммуникационной системы",knowledge,0.0, ОС Windows и Windows Server ,TfIdf
17197,27478.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование сетевой подсистемы инфокоммуникационной системы организации Настройка сетевых элементов инфокоммуникационной системы Применять различные методы управления сетевыми устройствами,skills,0.2444782231293091,"Знание принципов построения крупных сетей, опыт работы с сетевым оборудованием различных производителей;",TfIdf
17610,27478.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление развитием инфокоммуникационной системы организации Разработка нормативной и технической документации на аппаратные средства и программное обеспечение Продукция мировых и отечественных производителей телекоммуникационного и компьютерного оборудования различных типов,knowledge,0.23401466777531454,"Знание принципов построения крупных сетей, опыт работы с сетевым оборудованием различных производителей;",TfIdf
17491,27478.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование сетевой подсистемы инфокоммуникационной системы организации Управление безопасностью сетевых устройств и программного обеспечения Требования охраны труда при работе с сетевой аппаратурой администрируемой сети,knowledge,0.22583291826519208,"Знание принципов построения крупных сетей, опыт работы с сетевым оборудованием различных производителей;",TfIdf
17593,27478.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление развитием инфокоммуникационной системы организации Анализ системных проблем обработки информации на уровне инфокоммуникационной системы Продукция мировых и отечественных производителей телекоммуникационного оборудования различных типов,knowledge,0.22132496059265194,"Знание принципов построения крупных сетей, опыт работы с сетевым оборудованием различных производителей;",TfIdf
17529,27478.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование сетевой подсистемы инфокоммуникационной системы организации Проведение регламентных работ на сетевых устройствах и программном обеспечении инфокоммуникационной системы Требования охраны труда при работе с сетевой аппаратурой администрируемой сети,knowledge,0.22109569252790398,"Знание принципов построения крупных сетей, опыт работы с сетевым оборудованием различных производителей;",TfIdf
17581,15036.0,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Администрирование файловых систем Английский язык на уровне чтения технической документации в области информационных и компьютерных технологий,knowledge,0.2982453527435036,"Технический Английский на уровне уверенного чтения документации, использования ПО с англоязычным интерфейсом.",TfIdf
17490,15036.0,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование сетевой подсистемы инфокоммуникационной системы организации Управление безопасностью сетевых устройств и программного обеспечения Английский язык на уровне чтения технической документации в области информационных и компьютерных технологий,knowledge,0.2974862043651185,"Технический Английский на уровне уверенного чтения документации, использования ПО с англоязычным интерфейсом.",TfIdf
17605,15036.0,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление развитием инфокоммуникационной системы организации Подготовка предложений по развитию инфокоммуникационной системы Английский язык на уровне чтения технической документации в области информационных и компьютерных технологий,knowledge,0.29163825793057263,"Технический Английский на уровне уверенного чтения документации, использования ПО с англоязычным интерфейсом.",TfIdf
17561,15036.0,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Установка системного программного обеспечения Английский язык на уровне чтения технической документации в области информационных и компьютерных технологий,knowledge,0.2872019625903337,"Технический Английский на уровне уверенного чтения документации, использования ПО с англоязычным интерфейсом.",TfIdf
17440,15036.0,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования Английский язык на уровне чтения технической документации в области информационных и компьютерных технологий,knowledge,0.28355345113501795,"Технический Английский на уровне уверенного чтения документации, использования ПО с англоязычным интерфейсом.",TfIdf
17570,30510.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Оптимизация работы дисковой подсистемы (подсистемы ввода-вывода) Методики применения профессиональных знаний о работе инфокоммуникационной системы,knowledge,0.01835503173690679,"Знание MS Exchange Server, vmware esxi (желательно), Avaya ip-atc.",TfIdf
17585,30510.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование системного программного обеспечения инфокоммуникационной системы организации Реализация регламентов обеспечения информационной безопасности системного программного обеспечения инфокоммуникационной системы организации Инструкции по настройке устанавливаемого системного программного обеспечения, включая знания о типовых уязвимостях",knowledge,0.014279758775195736,"Знание MS Exchange Server, vmware esxi (желательно), Avaya ip-atc.",TfIdf
17586,30510.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование системного программного обеспечения инфокоммуникационной системы организации Реализация регламентов обеспечения информационной безопасности системного программного обеспечения инфокоммуникационной системы организации Инструкции по эксплуатации устанавливаемого системного программного обеспечения, включая знания о типовых уязвимостях",knowledge,0.014254252255570551,"Знание MS Exchange Server, vmware esxi (желательно), Avaya ip-atc.",TfIdf
16748,30510.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование структурированной кабельной системы (СКС) Документирование инфраструктуры СКС и ее составляющих Младший специалист отдела инфокоммуникационных технологий Менеджер отдела инфокоммуникационных технологий,posts,0.0,"Знание MS Exchange Server, vmware esxi (желательно), Avaya ip-atc.",TfIdf
17335,30510.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Реализация регламентов обеспечения информационной безопасности прикладного программного обеспечения Локальные правовые акты в области информационной безопасности, действующие в организации",knowledge,0.0,"Знание MS Exchange Server, vmware esxi (желательно), Avaya ip-atc.",TfIdf
17334,10124.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Реализация регламентов обеспечения информационной безопасности прикладного программного обеспечения Основы обеспечения информационной безопасности",knowledge,0.7012511548998634,Обеспечение информационной безопасности;,TfIdf
17340,10124.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Реализация регламентов обеспечения информационной безопасности прикладного программного обеспечения Регламенты обеспечения информационной безопасности",knowledge,0.6715450369779794,Обеспечение информационной безопасности;,TfIdf
17583,10124.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Реализация регламентов обеспечения информационной безопасности системного программного обеспечения инфокоммуникационной системы организации Основы обеспечения информационной безопасности,knowledge,0.6501836655486013,Обеспечение информационной безопасности;,TfIdf
16988,10124.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Реализация регламентов обеспечения информационной безопасности прикладного программного обеспечения Проведение регламентов обеспечения защиты информационных систем в соответствии с политикой информационной безопасности (в том числе управление правами доступа)",activities,0.6322686078146431,Обеспечение информационной безопасности;,TfIdf
16987,10124.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Реализация регламентов обеспечения информационной безопасности прикладного программного обеспечения Проведение регламентов обеспечения защиты информации в соответствии с политикой информационной безопасности",activities,0.6281849079822777,Обеспечение информационной безопасности;,TfIdf
17083,14790.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование систем управления базами данных
инфокоммуникационной системы организации Мониторинг работы СУБД Защита баз данных от несанкционированного доступа",activities,0.13728666071634832," Антивирусная защита (на базе free-soft), ограничение спама , политики ограничения и контроля доступа к ресурсам (глобальной и локальной) сети, смены и назначения паролей ",TfIdf
17555,14790.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Установка системного программного обеспечения Максимальные ограничения по поддерживаемой операционной системой оперативной и дисковой памяти,knowledge,0.11230975446929627," Антивирусная защита (на базе free-soft), ограничение спама , политики ограничения и контроля доступа к ресурсам (глобальной и локальной) сети, смены и назначения паролей ",TfIdf
17537,14790.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование систем управления базами данных
инфокоммуникационной системы организации Инсталляция (установка) системы управления базой данных (СУБД) Локальные правовые акты, действующие в организации",knowledge,0.10068355027429139," Антивирусная защита (на базе free-soft), ограничение спама , политики ограничения и контроля доступа к ресурсам (глобальной и локальной) сети, смены и назначения паролей ",TfIdf
17546,14790.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование систем управления базами данных
инфокоммуникационной системы организации Мониторинг работы СУБД Локальные правовые акты, действующие в организации",knowledge,0.09401698765472807," Антивирусная защита (на базе free-soft), ограничение спама , политики ограничения и контроля доступа к ресурсам (глобальной и локальной) сети, смены и назначения паролей ",TfIdf
17076,14790.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование систем управления базами данных
инфокоммуникационной системы организации Инсталляция (установка) системы управления базой данных (СУБД) Выбор методов доступа к данным",activities,0.09055247184034898," Антивирусная защита (на базе free-soft), ограничение спама , политики ограничения и контроля доступа к ресурсам (глобальной и локальной) сети, смены и назначения паролей ",TfIdf
17098,31518.0,10.0,Инженер технической поддержки в г. Домодедово (Системный администратор),6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Установка системного программного обеспечения Планирование пользователей и групп пользователей,activities,0.29254088917168136,Поддержка пользователей,TfIdf
17012,31518.0,10.0,Инженер технической поддержки в г. Домодедово (Системный администратор),6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Управление доступом к программно-аппаратным средствам информационных служб инфокоммуникационной системы Техническая поддержка пользователей в пределах выделенных зон ответственности по вопросам функционирования программного обеспечения на конечных устройствах пользователей,activities,0.26468724573291014,Поддержка пользователей,TfIdf
17006,31518.0,10.0,Инженер технической поддержки в г. Домодедово (Системный администратор),6.026,Системный администратор информационно-коммуникационных систем,"Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Установка персональных компьютеров, учрежденческой автоматической телефонной станции (УАТС), подключение периферийных и абонентских устройств Настройка программного обеспечения для поддержки работы пользователей",activities,0.20333912077349645,Поддержка пользователей,TfIdf
17005,31518.0,10.0,Инженер технической поддержки в г. Домодедово (Системный администратор),6.026,Системный администратор информационно-коммуникационных систем,"Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Установка персональных компьютеров, учрежденческой автоматической телефонной станции (УАТС), подключение периферийных и абонентских устройств Инсталляция программного обеспечения для поддержки работы пользователей",activities,0.20008566220952428,Поддержка пользователей,TfIdf
17237,31518.0,10.0,Инженер технической поддержки в г. Домодедово (Системный администратор),6.026,Системный администратор информационно-коммуникационных систем,"Администрирование систем управления базами данных
инфокоммуникационной системы организации Мониторинг работы СУБД Производить аудит пользователей баз данных",skills,0.15063645698731776,Поддержка пользователей,TfIdf
16748,22310.0,10.0,Devops инженер (windows / системный администратор),6.026,Системный администратор информационно-коммуникационных систем,Администрирование структурированной кабельной системы (СКС) Документирование инфраструктуры СКС и ее составляющих Младший специалист отдела инфокоммуникационных технологий Менеджер отдела инфокоммуникационных технологий,posts,0.0,Powershell и PowershellDSC/Ansible/Chef/Puppet,TfIdf
17336,22310.0,10.0,Devops инженер (windows / системный администратор),6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Реализация регламентов обеспечения информационной безопасности прикладного программного обеспечения Типовые уязвимости, учитываемые при настройке устанавливаемого программного обеспечения",knowledge,0.0,Powershell и PowershellDSC/Ansible/Chef/Puppet,TfIdf
17325,22310.0,10.0,Devops инженер (windows / системный администратор),6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Оптимизация функционирования прикладного программного обеспечения Методы оптимизации инфокоммуникационных систем",knowledge,0.0,Powershell и PowershellDSC/Ansible/Chef/Puppet,TfIdf
17326,22310.0,10.0,Devops инженер (windows / системный администратор),6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Оптимизация функционирования прикладного программного обеспечения Регламенты проведения профилактических работ на администрируемой инфокоммуникационной системе",knowledge,0.0,Powershell и PowershellDSC/Ansible/Chef/Puppet,TfIdf
17327,22310.0,10.0,Devops инженер (windows / системный администратор),6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Оптимизация функционирования прикладного программного обеспечения Требования охраны труда при работе с аппаратными, программно-аппаратными и программными средствами администрируемой инфокоммуникационной системы",knowledge,0.0,Powershell и PowershellDSC/Ansible/Chef/Puppet,TfIdf
17438,15115.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования Способы и приемы ремонта инфокоммуникационной техники,knowledge,0.2632073943973807,обслуживание техники офиса,TfIdf
17439,15115.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования Правила демонтажа периферийных устройств инфокоммуникационной техники,knowledge,0.22558315136037116,обслуживание техники офиса,TfIdf
17029,15115.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования Подбор комплектующих изделий для выполнения заявки по обслуживанию периферийного оборудования,activities,0.18733241459679137,обслуживание техники офиса,TfIdf
17189,15115.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования Заказывать комплектующие изделия для обслуживания периферийного оборудования,skills,0.1868025981277204,обслуживание техники офиса,TfIdf
16752,15115.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Установка прикладного программного обеспечения Системный техник",posts,0.16308014160319734,обслуживание техники офиса,TfIdf
16956,19206.0,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование структурированной кабельной системы (СКС) Документирование инфраструктуры СКС и ее составляющих Учет всех элементов трасс прокладки телекоммуникационных кабелей,activities,0.20887237167565603,прокладка ЛВС,TfIdf
