id,function_id,text,part_type_id
20563,976,Руководящие и методические документы уполномоченных федеральных органов исполнительной власти по защите информации,6
20564,976,Организационные меры по защите информации,6
20565,977,"Нормативная база, регламентирующая создание и эксплуатацию ИАС",6
20566,977,"Назначение и классификация информационных и аналитических систем, систем управления",6
20567,977,"Основные методы организационного обеспечения процесса разработки документов, регламентирующих функционирование ИАС",6
20568,977,"Основные средства и способы обеспечения информационной безопасности, принципы построения систем защиты информации",6
20569,977,Нормативные правовые акты в области защиты информации,6
20570,977,Руководящие и методические документы уполномоченных федеральных органов исполнительной власти по защите информации,6
20571,977,Организационные меры по защите информации,6
20572,978,Источники и классификация угроз информационной безопасности,6
20573,978,Принципы функционирования автоматизированных систем поддержки документооборота и их безопасности,6
20574,978,"Основные средства и способы обеспечения информационной безопасности, принципы построения систем защиты информации",6
20575,978,Основные методы организационного обеспечения информационной безопасности ИАС,6
20576,978,Основные виды угроз безопасности операционных систем,6
20577,978,Защитные механизмы и средства обеспечения безопасности операционных систем,6
20578,978,Нормативные правовые акты в области защиты информации,6
20579,978,Руководящие и методические документы уполномоченных федеральных органов исполнительной власти по защите информации,6
20580,978,Организационные меры по защите информации,6
20581,979,Методологические основы информационно-аналитической деятельности,6
20582,979,Принципы организации информационно-аналитической деятельности,6
20583,979,Способы формирования описаний объектов и классов объектов предметной области,6
20584,979,"Методы теории вероятностей, теории случайных процессов и математической статистики",6
20585,979,"Нормативные документы, регламентирующие создание и эксплуатацию ИАС",6
20586,979,"Национальные, межгосударственные и международные стандарты в области информационной безопасности",6
20587,979,Нормативные правовые акты в области защиты информации,6
20588,979,Руководящие и методические документы уполномоченных федеральных органов исполнительной власти по защите информации,6
20589,979,Организационные меры по защите информации,6
20590,980,"Методологические основы, методы и средства моделирования в области АИАД",6
20591,980,Методы построения и исследования математических моделей в области АИАД,6
20592,980,"Методы теории вероятностей, теории случайных процессов и математической статистики",6
20593,980,Критерии и показатели эффективности технологий АИАД,6
20594,980,Методы планирования и оптимизации компьютерных экспериментов в области АИАД,6
20595,980,Методы решения оптимизационных задач различных классов с учетом особенностей компьютерной реализации алгоритмов и анализа алгоритмической сложности,6
20596,980,Нормативные правовые акты в области защиты информации,6
20597,980,Руководящие и методические документы уполномоченных федеральных органов исполнительной власти по защите информации,6
20598,980,Организационные меры по защите информации,6
20599,981,"Методы теории вероятностей, теории случайных процессов и математической статистики",6
20600,981,Критерии и показатели эффективности технологий АИАД,6
20601,981,Методы и средства повышения эффективности технологий АИАД,6
20602,981,Методы апробации и внедрения результатов научных исследований,6
20603,981,Требования нормативных документов по оформлению научно-технической продукции,6
20604,981,Нормативные правовые акты в области защиты информации,6
20605,981,Руководящие и методические документы уполномоченных федеральных органов исполнительной власти по защите информации,6
20606,981,Организационные меры по защите информации,6
20607,982,Техник по безопасности компьютерных систем и сетей,1
20608,982,Техник по защите информации I категории,1
20609,982,Техник по защите информации II категории,1
20610,982,Техник по защите информации,1
20611,983,Техник по безопасности компьютерных систем и сетей,1
20612,983,Техник по защите информации I категории,1
20613,983,Техник по защите информации II категории,1
20614,983,Техник по защите информации,1
20615,984,Техник по безопасности компьютерных систем и сетей,1
20616,984,Техник по защите информации I категории,1
20617,984,Техник по защите информации II категории,1
20618,984,Техник по защите информации,1
20619,985,Администратор безопасности компьютерных систем и сетей,1
20620,985,Администратор по обеспечению безопасности информации,1
20621,985,Инженер-программист по технической защите информации I категории,1
20622,985,Инженер-программист по технической защите информации II категории,1
20623,985,Инженер-программист по технической защите информации,1
20624,985,Инженер-программист I категории,1
20625,985,Инженер-программист II категории,1
20626,985,Инженер-программист III категории,1
20627,985,Инженер-программист,1
20628,986,Администратор безопасности компьютерных систем и сетей,1
20629,986,Администратор по обеспечению безопасности информации,1
20630,986,Инженер-программист по технической защите информации I категории,1
20631,986,Инженер-программист по технической защите информации II категории,1
20632,986,Инженер-программист по технической защите информации,1
20633,986,Инженер-программист I категории,1
20634,986,Инженер-программист II категории,1
20635,986,Инженер-программист III категории,1
20636,986,Инженер-программист,1
20637,987,Администратор безопасности компьютерных систем и сетей,1
20638,987,Администратор по обеспечению безопасности информации,1
20639,987,Инженер-программист по технической защите информации I категории,1
20640,987,Инженер-программист по технической защите информации II категории,1
20641,987,Инженер-программист по технической защите информации,1
20642,987,Инженер-программист I категории,1
20643,987,Инженер-программист II категории,1
20644,987,Инженер-программист III категории,1
20645,987,Инженер-программист,1
20646,988,Специалист по защите информации в компьютерных системах и сетях,1
20647,988,Эксперт по анализу защищенности компьютерных систем и сетей,1
20648,988,Ведущий (старший) специалист по защите информации,1
20649,988,Руководитель группы (специализированной в прочих отраслях),1
20650,988,Руководитель группы (функциональной в прочих областях деятельности),1
20651,989,Специалист по защите информации в компьютерных системах и сетях,1
20652,989,Эксперт по анализу защищенности компьютерных систем и сетей,1
20653,989,Ведущий (старший) специалист по защите информации,1
20654,989,Руководитель группы (специализированной в прочих отраслях),1
20655,989,Руководитель группы (функциональной в прочих областях деятельности),1
20656,990,Специалист по защите информации в компьютерных системах и сетях,1
20657,990,Эксперт по анализу защищенности компьютерных систем и сетей,1
20658,990,Ведущий (старший) специалист по защите информации,1
20659,990,Руководитель группы (специализированной в прочих отраслях),1
20660,990,Руководитель группы (функциональной в прочих областях деятельности),1
20661,991,Специалист по защите информации в компьютерных системах и сетях,1
20662,991,Эксперт по анализу защищенности компьютерных систем и сетей,1
20663,991,Ведущий (старший) специалист по защите информации,1
20664,991,Руководитель группы (специализированной в прочих отраслях),1
20665,991,Руководитель группы (функциональной в прочих областях деятельности),1
20666,992,Специалист по защите информации в компьютерных системах и сетях,1
20667,992,Эксперт по анализу защищенности компьютерных систем и сетей,1
20668,992,Ведущий (старший) специалист по защите информации,1
20669,992,Руководитель группы (специализированной в прочих отраслях),1
20670,992,Руководитель группы (функциональной в прочих областях деятельности),1
20671,993,Специалист по защите информации в компьютерных системах и сетях,1
20672,993,Эксперт по анализу защищенности компьютерных систем и сетей,1
20673,993,Ведущий (старший) специалист по защите информации,1
20674,993,Руководитель группы (специализированной в прочих отраслях),1
20675,993,Руководитель группы (функциональной в прочих областях деятельности),1
20676,994,Главный специалист по защите информации,1
20677,994,Руководитель отдела систем защиты информации,1
20678,994,Заместитель руководителя департамента (отдела) исследований и разработок,1
20679,994,Руководитель департамента (отдела) исследований и разработок,1
20680,995,Главный специалист по защите информации,1
20681,995,Руководитель отдела систем защиты информации,1
20682,995,Заместитель руководителя департамента (отдела) исследований и разработок,1
20683,995,Руководитель департамента (отдела) исследований и разработок,1
20684,996,Главный специалист по защите информации,1
20685,996,Руководитель отдела систем защиты информации,1
20686,996,Заместитель руководителя департамента (отдела) исследований и разработок,1
20687,996,Руководитель департамента (отдела) исследований и разработок,1
20688,997,Главный специалист по защите информации,1
20689,997,Руководитель отдела систем защиты информации,1
20690,997,Заместитель руководителя департамента (отдела) исследований и разработок,1
20691,997,Руководитель департамента (отдела) исследований и разработок,1
20692,982,Среднее профессиональное образование - программы подготовки специалистов среднего звена по профилю деятельности,2
20693,983,Среднее профессиональное образование - программы подготовки специалистов среднего звена по профилю деятельности,2
20694,984,Среднее профессиональное образование - программы подготовки специалистов среднего звена по профилю деятельности,2
20695,985,Высшее образование - бакалавриат в области информационной безопасности,2
20696,986,Высшее образование - бакалавриат в области информационной безопасности,2
20697,987,Высшее образование - бакалавриат в области информационной безопасности,2
20698,988,Высшее образование - специалитет или магистратура в области информационной безопасности,2
20699,989,Высшее образование - специалитет или магистратура в области информационной безопасности,2
20700,990,Высшее образование - специалитет или магистратура в области информационной безопасности,2
20701,991,Высшее образование - специалитет или магистратура в области информационной безопасности,2
20702,992,Высшее образование - специалитет или магистратура в области информационной безопасности,2
20703,993,Высшее образование - специалитет или магистратура в области информационной безопасности,2
20704,994,Высшее образование - специалитет или магистратура в области информационной безопасности,2
20705,994,и,2
20706,994,Дополнительное профессиональное образование - программы повышения квалификации в области информационной безопасности,2
20707,994,или,2
20708,994,Высшее образование - аспирантура (адъюнктура),2
20709,994,и,2
20710,994,Дополнительное профессиональное образование - программы повышения квалификации в области информационной безопасности,2
20711,995,Высшее образование - специалитет или магистратура в области информационной безопасности,2
20712,995,и,2
20713,995,Дополнительное профессиональное образование - программы повышения квалификации в области информационной безопасности,2
20714,995,или,2
20715,995,Высшее образование - аспирантура (адъюнктура),2
20716,995,и,2
20717,995,Дополнительное профессиональное образование - программы повышения квалификации в области информационной безопасности,2
20718,996,Высшее образование - специалитет или магистратура в области информационной безопасности,2
20719,996,и,2
20720,996,Дополнительное профессиональное образование - программы повышения квалификации в области информационной безопасности,2
20721,996,или,2
20722,996,Высшее образование - аспирантура (адъюнктура),2
20723,996,и,2
20724,996,Дополнительное профессиональное образование - программы повышения квалификации в области информационной безопасности,2
20725,997,Высшее образование - специалитет или магистратура в области информационной безопасности,2
20726,997,и,2
20727,997,Дополнительное профессиональное образование - программы повышения квалификации в области информационной безопасности,2
20728,997,или,2
20729,997,Высшее образование - аспирантура (адъюнктура),2
20730,997,и,2
20731,997,Дополнительное профессиональное образование - программы повышения квалификации в области информационной безопасности,2
20732,982,Для должностей без категорий - опыт работы не требуется,3
20733,982,Для должностей с категорией - опыт работы в должности с более низкой (предшествующей) категорией не менее одного года,3
20734,983,Для должностей без категорий - опыт работы не требуется,3
20735,983,Для должностей с категорией - опыт работы в должности с более низкой (предшествующей) категорией не менее одного года,3
20736,984,Для должностей без категорий - опыт работы не требуется,3
20737,984,Для должностей с категорией - опыт работы в должности с более низкой (предшествующей) категорией не менее одного года,3
20738,985,Для должностей без категорий - опыт работы не требуется,3
20739,985,Для должностей с категорией - опыт работы в должности с более низкой,3
20740,985,(предшествующей) категорией не менее одного года,3
20741,986,Для должностей без категорий - опыт работы не требуется,3
20742,986,Для должностей с категорией - опыт работы в должности с более низкой,3
20743,986,(предшествующей) категорией не менее одного года,3
20744,987,Для должностей без категорий - опыт работы не требуется,3
20745,987,Для должностей с категорией - опыт работы в должности с более низкой,3
20746,987,(предшествующей) категорией не менее одного года,3
20747,988,-,3
20748,989,-,3
20749,990,-,3
20750,991,-,3
20751,992,-,3
20752,993,-,3
20753,994,"Не менее пяти лет работы по применению и анализу эффективности средств защиты информации компьютерных систем, в том числе на руководящих должностях не менее трех лет (для имеющих высшее образование - специалитет или магистратура в области информационной безопасности)",3
20754,994,или,3
20755,994,"Не менее трех лет работы по применению и анализу эффективности средств защиты информации компьютерных систем, в том числе на руководящих должностях не менее двух лет (для имеющих высшее образование - аспирантура (адъюнктура))",3
20756,995,"Не менее пяти лет работы по применению и анализу эффективности средств защиты информации компьютерных систем, в том числе на руководящих должностях не менее трех лет (для имеющих высшее образование - специалитет или магистратура в области информационной безопасности)",3
20757,995,или,3
20758,995,"Не менее трех лет работы по применению и анализу эффективности средств защиты информации компьютерных систем, в том числе на руководящих должностях не менее двух лет (для имеющих высшее образование - аспирантура (адъюнктура))",3
20759,996,"Не менее пяти лет работы по применению и анализу эффективности средств защиты информации компьютерных систем, в том числе на руководящих должностях не менее трех лет (для имеющих высшее образование - специалитет или магистратура в области информационной безопасности)",3
20760,996,или,3
20761,996,"Не менее трех лет работы по применению и анализу эффективности средств защиты информации компьютерных систем, в том числе на руководящих должностях не менее двух лет (для имеющих высшее образование - аспирантура (адъюнктура))",3
20762,997,"Не менее пяти лет работы по применению и анализу эффективности средств защиты информации компьютерных систем, в том числе на руководящих должностях не менее трех лет (для имеющих высшее образование - специалитет или магистратура в области информационной безопасности)",3
20763,997,или,3
20764,997,"Не менее трех лет работы по применению и анализу эффективности средств защиты информации компьютерных систем, в том числе на руководящих должностях не менее двух лет (для имеющих высшее образование - аспирантура (адъюнктура))",3
20765,982,Ввод в эксплуатацию программно-аппаратных средств защиты информации в операционных системах,4
20766,982,Установка программно-аппаратных средств защиты информации,4
20767,982,"Настройка программно-аппаратных средств защиты информации, в том числе средств антивирусной защиты, в операционных системах по заданным шаблонам",4
20768,982,Установка средств антивирусной защиты в соответствии с действующими требованиями,4
20769,982,Инструктаж пользователей по порядку безопасной работы в операционных системах,4
20770,982,Оформление эксплуатационной документации на программно-аппаратные средства защиты информации в операционных системах,4
20771,982,Восстановление работоспособности программно-аппаратных средств защиты информации в операционных системах согласно технической документации,4
20772,982,Проверка корректности работы программно-аппаратных средств защиты информации при их взаимодействии с техническими средствами и программным обеспечением,4
20773,983,Ввод в эксплуатацию программно-аппаратных средств защиты информации в компьютерных сетях,4
20774,983,Установка программно-аппаратных средств защиты информации в компьютерных сетях,4
20775,983,Установка средств межсетевого экранирования в соответствии с действующими требованиями по защите информации,4
20776,983,Настройка программно-аппаратных средств защиты информации в компьютерных сетях по заданным шаблонам,4
20777,983,Устранение неисправностей программно-аппаратных средств защиты информации в компьютерных сетях согласно технической документации,4
20778,983,Инструктаж пользователей по порядку безопасной работы в компьютерных сетях,4
20779,983,Оформление эксплуатационной документации на программно-аппаратные средства защиты информации в компьютерных сетях,4
20780,984,Установка программного обеспечения,4
20781,984,Настройка программного обеспечения с соблюдением требований по защите информации,4
20782,984,Настройка средств антивирусной защиты для корректной работы программного обеспечения по заданным шаблонам,4
20783,984,Инструктаж пользователей о соблюдении требований по защите информации при работе с программным обеспечением,4
20784,984,Настройка встроенных средств защиты информации программного обеспечения по заданным шаблонам,4
20785,984,Проверка функционирования встроенных средств защиты информации программного обеспечения,4
20786,984,Своевременное обнаружение признаков наличия вредоносного программного обеспечения,4
20787,985,Определение состава применяемых программно-аппаратных средств защиты информации в операционных системах,4
20788,985,Разработка порядка применения программно-аппаратных средств защиты информации в операционных системах,4
20789,985,Формирование шаблонов установки программно-аппаратных средств защиты информации в операционных системах,4
20790,985,"Установка программно-аппаратных средств защиты информации в операционных системах, включая средства криптографической защиты информации",4
20791,985,Конфигурирование программно-аппаратных средств защиты информации в операционных системах,4
20792,985,Контроль корректности функционирования программно-аппаратных средств защиты информации в операционных системах,4
20793,985,Управление антивирусной защитой операционных систем в соответствии с действующими требованиями,4
20794,986,Определение состава применяемых программно-аппаратных средств защиты информации в компьютерных сетях,4
20795,986,Разработка порядка применения программно-аппаратных средств защиты информации в компьютерных сетях,4
20796,986,Формирование шаблонов конфигурации программно-аппаратных средств защиты информации в компьютерных сетях,4
20797,986,"Настройка программных и аппаратных средств построения компьютерных сетей, использующих криптографическую защиту информации",4
20798,986,Управление функционированием программно-аппаратных средств защиты информации в компьютерных сетях,4
20799,986,Контроль корректности функционирования программно-аппаратных средств защиты информации в компьютерных сетях,4
20800,986,Управление средствами межсетевого экранирования в компьютерных сетях в соответствии с действующими требованиями,4
20801,987,Определение порядка установки программного обеспечения с целью соблюдения требований по защите информации,4
20802,987,"Контроль над соблюдением требований по защите информации при установке программного обеспечения, включая антивирусное программное обеспечение",4
20803,987,Формулирование требований к параметрам средств антивирусной защиты для корректной работы программного обеспечения,4
20804,987,Выполнение работ по обнаружению вредоносного программного обеспечения,4
20805,987,Ликвидация обнаруженного вредоносного программного обеспечения и последствий его функционирования,4
20806,987,Формулирование требований к встроенным средствам защиты информации программного обеспечения,4
20807,988,Оценка работоспособности применяемых программно-аппаратных средств защиты информации с использованием штатных средств и методик,4
20808,988,Оценка эффективности применяемых программно-аппаратных средств защиты информации с использованием штатных средств и методик,4
20809,988,Определение уровня защищенности и доверия программно-аппаратных средств защиты информации,4
20810,989,Формирование политик безопасности компьютерных систем,4
20811,989,Консультирование по вопросам безопасности компьютерных систем,4
20812,989,Разработка профилей защиты и заданий по безопасности,4
20813,989,Разработка технических заданий на создание средств защиты информации,4
20814,989,"Принятие решения о необходимости защиты информации, содержащейся в информационной системе",4
20815,989,Классификация информационной системы по требованиям защиты информации,4
20816,989,"Определение угроз безопасности информации, реализация которых может привести к нарушению безопасности информации в компьютерной системе и сети",4
20817,989,Разработка модели угроз безопасности информации,4
20818,989,Задание требований к защите информации компьютерной системы,4
20819,989,Разработка руководящих документов по защите информации в организации,4
20820,990,Определение уровня защищенности и доверия в компьютерных системах,4
20821,990,"Оценка рисков, связанных с осуществлением угроз безопасности в отношении компьютерных систем",4
20822,990,"Оценка соответствия механизмов безопасности компьютерной системы требованиям существующих нормативных документов, а также их адекватности существующим рискам",4
20823,990,Подготовка аналитического отчета по результатам проведенного анализа,4
20824,990,Формулирование предложений по устранению выявленных уязвимостей,4
20825,991,Проведение теоретических исследований уровней защищенности компьютерных систем и сетей,4
20826,991,Проведение экспериментальных исследований уровней защищенности компьютерных систем и сетей,4
20827,991,Проведение сертификационных испытаний с использованием инструментальных средств,4
20828,991,Подготовка аналитического отчета по результатам проведенных сертификационных испытаний,4
20829,991,Формулирование выводов по оценке защищенности,4
20830,992,Выполнение анализа защищенности компьютерных систем с использованием сканеров безопасности,4
20831,992,Выполнение анализа защищенности сетевых сервисов с использованием средств автоматического реагирования на попытки несанкционированного доступа к ресурсам компьютерных систем и сетей,4
20832,992,Составление отчетов по результатам проверок,4
20833,993,Определение свойств аппаратных средств в составе компьютерной системы и их фактического и первоначального состояния,4
20834,993,Классификация свойств аппаратных средств в составе компьютерной системы,4
20835,993,"Диагностика причин, условий изменения свойств (эксплуатационных режимов) аппаратных средств в составе компьютерной системы",4
20836,993,Определение характеристик операционной системы и используемых технологий системного программирования,4
20837,993,Анализ функциональных свойств программного обеспечения,4
20838,993,Исследование алгоритма программного продукта и типов поддерживаемых аппаратных платформ,4
20839,993,"Определение причин, целей и условий изменения свойств (состояния) программного обеспечения",4
20840,993,Индивидуальное отождествление оригинала программы (инсталляционной версии) и ее копии на носителях данных компьютерной системы,4
20841,993,Установление групповой принадлежности программного обеспечения,4
20842,993,Выработка предложений по устранению выявленных уязвимостей,4
20843,993,"Выявление индивидуальных признаков программы, позволяющих впоследствии идентифицировать ее автора, а также взаимосвязи с информационным обеспечением исследуемой компьютерной системы",4
20844,993,"Установление вида, свойств и состояния информации (фактического и первоначального, в том числе до ее удаления и модификации) в компьютерной системе",4
20845,993,Определение причин и условий изменения свойств исследуемой информации,4
20846,993,"Определение механизма, динамики и обстоятельств события по имеющейся информации на носителе данных или ее копиям",4
20847,993,"Установление участников события, их роли, места, условий, при которых была создана, модифицирована или удалена информация",4
20848,993,Установление соответствия либо несоответствия действий с информацией специальному регламенту (правилам),4
20849,993,Составление экспертного заключения,4
20850,994,Определение угроз безопасности и их возможных источников,4
20851,994,Определение каналов утечки информации,4
20852,994,"Разработка математических моделей, реализуемых в средствах защиты информации",4
20853,994,Оценка эффективности реализуемых технических решений,4
20854,994,Оценка технико-экономического уровня реализуемых технических решений,4
20855,994,Выбор средств и методов защиты информации,4
20856,995,"Разработка технических заданий, эскизных, технических и рабочих проектов работ по защите информации",4
20857,995,Разработка планов и графиков проведения работ по защите информации,4
20858,995,"Анализ существующих методов и средств, применяемых для контроля и защиты информации",4
