,id_matching,id_profstandard_part,id_vacancy,id_vacancy_part,labels,name,prof_code,prof_name,prof_text,prof_type,sc,vac_text,vector_sim
16814,92,16814,27924417.0,31677,10.0,Старший системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Администрирование файловых систем Ведущий специалист,posts,0.2265575694438467,Опыт в написании скриптов для администрирования,TfIdf
17576,92,17576,27924417.0,31677,10.0,Старший системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Администрирование файловых систем Методы восстановления данных,knowledge,0.22630826919665548,Опыт в написании скриптов для администрирования,TfIdf
17577,92,17577,27924417.0,31677,10.0,Старший системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Администрирование файловых систем Протоколы передачи файлов,knowledge,0.2149230414545501,Опыт в написании скриптов для администрирования,TfIdf
16815,92,16815,27924417.0,31677,10.0,Старший системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Администрирование файловых систем Ведущий системный инженер,posts,0.20353034310179827,Опыт в написании скриптов для администрирования,TfIdf
17483,93,17483,23297715.0,10028,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование сетевой подсистемы инфокоммуникационной системы организации Управление безопасностью сетевых устройств и программного обеспечения Протоколы канального, сетевого, транспортного и прикладного уровней модели взаимодействия открытых систем",knowledge,0.5074963793604632,Понимание работы сетевых протоколов и сетевого взаимодействия;,TfIdf
17467,93,17467,23297715.0,10028,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование сетевой подсистемы инфокоммуникационной системы организации Контроль использования ресурсов сетевых устройств и программного обеспечения Протоколы канального, сетевого, транспортного и прикладного уровней модели взаимодействия открытых систем",knowledge,0.4967136024809424,Понимание работы сетевых протоколов и сетевого взаимодействия;,TfIdf
17524,93,17524,23297715.0,10028,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование сетевой подсистемы инфокоммуникационной системы организации Проведение регламентных работ на сетевых устройствах и программном обеспечении инфокоммуникационной системы Протоколы канального, сетевого, транспортного и прикладного уровней модели взаимодействия открытых систем",knowledge,0.482681459112881,Понимание работы сетевых протоколов и сетевого взаимодействия;,TfIdf
17455,93,17455,23297715.0,10028,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование сетевой подсистемы инфокоммуникационной системы организации Настройка сетевых элементов инфокоммуникационной системы Протоколы канального, сетевого, транспортного и прикладного уровней модели взаимодействия открытых систем",knowledge,0.48165704548622656,Понимание работы сетевых протоколов и сетевого взаимодействия;,TfIdf
17498,93,17498,23297715.0,10028,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование сетевой подсистемы инфокоммуникационной системы организации Диагностика отказов и ошибок сетевых устройств и программного обеспечения Протоколы канального, сетевого, транспортного и прикладного уровней модели взаимодействия открытых систем",knowledge,0.4786376677574669,Понимание работы сетевых протоколов и сетевого взаимодействия;,TfIdf
17096,94,17096,26207715.0,27143,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Установка системного программного обеспечения Инсталляция программного обеспечения рабочих станций,activities,0.23588869528772033,Обслуживание рабочих станций и автоматизация развёртывания новых рабочих мест.,TfIdf
17247,94,17247,26207715.0,27143,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Установка системного программного обеспечения Готовить рабочие таблицы файл-сервера,skills,0.14644134617809634,Обслуживание рабочих станций и автоматизация развёртывания новых рабочих мест.,TfIdf
16828,94,16828,26207715.0,27143,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование структурированной кабельной системы (СКС) Документирование инфраструктуры СКС и ее составляющих Среднее профессиональное образование - программы подготовки квалифицированных рабочих (служащих),education_and_training_requirements,0.12625213162185508,Обслуживание рабочих станций и автоматизация развёртывания новых рабочих мест.,TfIdf
16829,94,16829,26207715.0,27143,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование структурированной кабельной системы (СКС) Мониторинг СКС с целью локализации неисправностей Среднее профессиональное образование - программы подготовки квалифицированных рабочих (служащих),education_and_training_requirements,0.1213822776305548,Обслуживание рабочих станций и автоматизация развёртывания новых рабочих мест.,TfIdf
17102,94,17102,26207715.0,27143,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Установка системного программного обеспечения Создание рабочих копий дистрибутива (поставляемой производителем операционной системы копии продукта),activities,0.11465411558297728,Обслуживание рабочих станций и автоматизация развёртывания новых рабочих мест.,TfIdf
17029,95,17029,22249191.0,2803,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования Подбор комплектующих изделий для выполнения заявки по обслуживанию периферийного оборудования,activities,0.1326474969463863,"Обслуживание оргтехники (Принтеры, МФУ).",TfIdf
17189,95,17189,22249191.0,2803,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования Заказывать комплектующие изделия для обслуживания периферийного оборудования,skills,0.13227234121792092,"Обслуживание оргтехники (Принтеры, МФУ).",TfIdf
16869,95,16869,22249191.0,2803,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования или,education_and_training_requirements,0.1096430337446159,"Обслуживание оргтехники (Принтеры, МФУ).",TfIdf
16785,95,16785,22249191.0,2803,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования Специалист,posts,0.10431796635609392,"Обслуживание оргтехники (Принтеры, МФУ).",TfIdf
16786,95,16786,22249191.0,2803,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования Инженер,posts,0.10322434315755195,"Обслуживание оргтехники (Принтеры, МФУ).",TfIdf
17474,96,17474,27924417.0,31666,10.0,Старший системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование сетевой подсистемы инфокоммуникационной системы организации Контроль использования ресурсов сетевых устройств и программного обеспечения Требования охраны труда при работе с сетевой аппаратурой администрируемой сети,knowledge,0.13697027569495068,Поддержка бесперебойной работы сети и прочих информационных сервисов и ресурсов компании.,TfIdf
17211,96,17211,27924417.0,31666,10.0,Старший системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование сетевой подсистемы инфокоммуникационной системы организации Контроль использования ресурсов сетевых устройств и программного обеспечения Выяснять приемлемые для пользователей параметры работы сети в условиях нормальной обычной работы (базовые параметры),skills,0.13262751497759914,Поддержка бесперебойной работы сети и прочих информационных сервисов и ресурсов компании.,TfIdf
17464,96,17464,27924417.0,31666,10.0,Старший системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование сетевой подсистемы инфокоммуникационной системы организации Контроль использования ресурсов сетевых устройств и программного обеспечения Архитектуры аппаратных, программных и программно-аппаратных средств администрируемой сети",knowledge,0.12304411601248955,Поддержка бесперебойной работы сети и прочих информационных сервисов и ресурсов компании.,TfIdf
17382,96,17382,27924417.0,31666,10.0,Старший системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Управление доступом к программно-аппаратным средствам информационных служб инфокоммуникационной системы Английский язык на уровне чтения технической документации в области информационных и компьютерных технологий,knowledge,0.1220660325649191,Поддержка бесперебойной работы сети и прочих информационных сервисов и ресурсов компании.,TfIdf
16929,96,16929,27924417.0,31666,10.0,Старший системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Управление доступом к программно-аппаратным средствам информационных служб инфокоммуникационной системы Не менее одного года работы в области технической поддержки, администрирования, программирования устройств инфокоммуникационных систем при среднем профессиональном (техническом) образовании",requirements_for_practical_experience,0.12115498957464188,Поддержка бесперебойной работы сети и прочих информационных сервисов и ресурсов компании.,TfIdf
16748,97,16748,24099427.0,14785,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование структурированной кабельной системы (СКС) Документирование инфраструктуры СКС и ее составляющих Младший специалист отдела инфокоммуникационных технологий Менеджер отдела инфокоммуникационных технологий,posts,0.0, ОС Windows и Windows Server ,TfIdf
17336,97,17336,24099427.0,14785,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Реализация регламентов обеспечения информационной безопасности прикладного программного обеспечения Типовые уязвимости, учитываемые при настройке устанавливаемого программного обеспечения",knowledge,0.0, ОС Windows и Windows Server ,TfIdf
17325,97,17325,24099427.0,14785,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Оптимизация функционирования прикладного программного обеспечения Методы оптимизации инфокоммуникационных систем",knowledge,0.0, ОС Windows и Windows Server ,TfIdf
17326,97,17326,24099427.0,14785,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Оптимизация функционирования прикладного программного обеспечения Регламенты проведения профилактических работ на администрируемой инфокоммуникационной системе",knowledge,0.0, ОС Windows и Windows Server ,TfIdf
17327,97,17327,24099427.0,14785,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Оптимизация функционирования прикладного программного обеспечения Требования охраны труда при работе с аппаратными, программно-аппаратными и программными средствами администрируемой инфокоммуникационной системы",knowledge,0.0, ОС Windows и Windows Server ,TfIdf
17197,98,17197,27143994.0,27478,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование сетевой подсистемы инфокоммуникационной системы организации Настройка сетевых элементов инфокоммуникационной системы Применять различные методы управления сетевыми устройствами,skills,0.2444782231293091,"Знание принципов построения крупных сетей, опыт работы с сетевым оборудованием различных производителей;",TfIdf
17610,98,17610,27143994.0,27478,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление развитием инфокоммуникационной системы организации Разработка нормативной и технической документации на аппаратные средства и программное обеспечение Продукция мировых и отечественных производителей телекоммуникационного и компьютерного оборудования различных типов,knowledge,0.23401466777531454,"Знание принципов построения крупных сетей, опыт работы с сетевым оборудованием различных производителей;",TfIdf
17491,98,17491,27143994.0,27478,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование сетевой подсистемы инфокоммуникационной системы организации Управление безопасностью сетевых устройств и программного обеспечения Требования охраны труда при работе с сетевой аппаратурой администрируемой сети,knowledge,0.22583291826519208,"Знание принципов построения крупных сетей, опыт работы с сетевым оборудованием различных производителей;",TfIdf
17593,98,17593,27143994.0,27478,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление развитием инфокоммуникационной системы организации Анализ системных проблем обработки информации на уровне инфокоммуникационной системы Продукция мировых и отечественных производителей телекоммуникационного оборудования различных типов,knowledge,0.22132496059265194,"Знание принципов построения крупных сетей, опыт работы с сетевым оборудованием различных производителей;",TfIdf
17529,98,17529,27143994.0,27478,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование сетевой подсистемы инфокоммуникационной системы организации Проведение регламентных работ на сетевых устройствах и программном обеспечении инфокоммуникационной системы Требования охраны труда при работе с сетевой аппаратурой администрируемой сети,knowledge,0.22109569252790398,"Знание принципов построения крупных сетей, опыт работы с сетевым оборудованием различных производителей;",TfIdf
17581,99,17581,24126215.0,15036,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Администрирование файловых систем Английский язык на уровне чтения технической документации в области информационных и компьютерных технологий,knowledge,0.2982453527435036,"Технический Английский на уровне уверенного чтения документации, использования ПО с англоязычным интерфейсом.",TfIdf
17490,99,17490,24126215.0,15036,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование сетевой подсистемы инфокоммуникационной системы организации Управление безопасностью сетевых устройств и программного обеспечения Английский язык на уровне чтения технической документации в области информационных и компьютерных технологий,knowledge,0.2974862043651185,"Технический Английский на уровне уверенного чтения документации, использования ПО с англоязычным интерфейсом.",TfIdf
17605,99,17605,24126215.0,15036,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление развитием инфокоммуникационной системы организации Подготовка предложений по развитию инфокоммуникационной системы Английский язык на уровне чтения технической документации в области информационных и компьютерных технологий,knowledge,0.29163825793057263,"Технический Английский на уровне уверенного чтения документации, использования ПО с англоязычным интерфейсом.",TfIdf
17561,99,17561,24126215.0,15036,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Установка системного программного обеспечения Английский язык на уровне чтения технической документации в области информационных и компьютерных технологий,knowledge,0.2872019625903337,"Технический Английский на уровне уверенного чтения документации, использования ПО с англоязычным интерфейсом.",TfIdf
17440,99,17440,24126215.0,15036,10.0,Ведущий системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Управление программно-аппаратными средствами информационных служб инфокоммуникационной системы организации Обслуживание периферийного оборудования Английский язык на уровне чтения технической документации в области информационных и компьютерных технологий,knowledge,0.28355345113501795,"Технический Английский на уровне уверенного чтения документации, использования ПО с англоязычным интерфейсом.",TfIdf
17570,100,17570,27685993.0,30510,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Оптимизация работы дисковой подсистемы (подсистемы ввода-вывода) Методики применения профессиональных знаний о работе инфокоммуникационной системы,knowledge,0.01835503173690679,"Знание MS Exchange Server, vmware esxi (желательно), Avaya ip-atc.",TfIdf
17585,100,17585,27685993.0,30510,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование системного программного обеспечения инфокоммуникационной системы организации Реализация регламентов обеспечения информационной безопасности системного программного обеспечения инфокоммуникационной системы организации Инструкции по настройке устанавливаемого системного программного обеспечения, включая знания о типовых уязвимостях",knowledge,0.014279758775195736,"Знание MS Exchange Server, vmware esxi (желательно), Avaya ip-atc.",TfIdf
17586,100,17586,27685993.0,30510,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование системного программного обеспечения инфокоммуникационной системы организации Реализация регламентов обеспечения информационной безопасности системного программного обеспечения инфокоммуникационной системы организации Инструкции по эксплуатации устанавливаемого системного программного обеспечения, включая знания о типовых уязвимостях",knowledge,0.014254252255570551,"Знание MS Exchange Server, vmware esxi (желательно), Avaya ip-atc.",TfIdf
16748,100,16748,27685993.0,30510,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование структурированной кабельной системы (СКС) Документирование инфраструктуры СКС и ее составляющих Младший специалист отдела инфокоммуникационных технологий Менеджер отдела инфокоммуникационных технологий,posts,0.0,"Знание MS Exchange Server, vmware esxi (желательно), Avaya ip-atc.",TfIdf
17335,100,17335,27685993.0,30510,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Реализация регламентов обеспечения информационной безопасности прикладного программного обеспечения Локальные правовые акты в области информационной безопасности, действующие в организации",knowledge,0.0,"Знание MS Exchange Server, vmware esxi (желательно), Avaya ip-atc.",TfIdf
17334,101,17334,23314675.0,10124,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Реализация регламентов обеспечения информационной безопасности прикладного программного обеспечения Основы обеспечения информационной безопасности",knowledge,0.7012511548998634,Обеспечение информационной безопасности;,TfIdf
17340,101,17340,23314675.0,10124,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Реализация регламентов обеспечения информационной безопасности прикладного программного обеспечения Регламенты обеспечения информационной безопасности",knowledge,0.6715450369779794,Обеспечение информационной безопасности;,TfIdf
17583,101,17583,23314675.0,10124,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Реализация регламентов обеспечения информационной безопасности системного программного обеспечения инфокоммуникационной системы организации Основы обеспечения информационной безопасности,knowledge,0.6501836655486013,Обеспечение информационной безопасности;,TfIdf
16988,101,16988,23314675.0,10124,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Реализация регламентов обеспечения информационной безопасности прикладного программного обеспечения Проведение регламентов обеспечения защиты информационных систем в соответствии с политикой информационной безопасности (в том числе управление правами доступа)",activities,0.6322686078146431,Обеспечение информационной безопасности;,TfIdf
16987,101,16987,23314675.0,10124,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование
прикладного
программного
обеспечения
инфокоммуникационной
системы организации Реализация регламентов обеспечения информационной безопасности прикладного программного обеспечения Проведение регламентов обеспечения защиты информации в соответствии с политикой информационной безопасности",activities,0.6281849079822777,Обеспечение информационной безопасности;,TfIdf
17083,102,17083,24099427.0,14790,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование систем управления базами данных
инфокоммуникационной системы организации Мониторинг работы СУБД Защита баз данных от несанкционированного доступа",activities,0.13728666071634832," Антивирусная защита (на базе free-soft), ограничение спама , политики ограничения и контроля доступа к ресурсам (глобальной и локальной) сети, смены и назначения паролей ",TfIdf
17555,102,17555,24099427.0,14790,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,Администрирование системного программного обеспечения инфокоммуникационной системы организации Установка системного программного обеспечения Максимальные ограничения по поддерживаемой операционной системой оперативной и дисковой памяти,knowledge,0.11230975446929627," Антивирусная защита (на базе free-soft), ограничение спама , политики ограничения и контроля доступа к ресурсам (глобальной и локальной) сети, смены и назначения паролей ",TfIdf
17537,102,17537,24099427.0,14790,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование систем управления базами данных
инфокоммуникационной системы организации Инсталляция (установка) системы управления базой данных (СУБД) Локальные правовые акты, действующие в организации",knowledge,0.10068355027429139," Антивирусная защита (на базе free-soft), ограничение спама , политики ограничения и контроля доступа к ресурсам (глобальной и локальной) сети, смены и назначения паролей ",TfIdf
17546,102,17546,24099427.0,14790,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование систем управления базами данных
инфокоммуникационной системы организации Мониторинг работы СУБД Локальные правовые акты, действующие в организации",knowledge,0.09401698765472807," Антивирусная защита (на базе free-soft), ограничение спама , политики ограничения и контроля доступа к ресурсам (глобальной и локальной) сети, смены и назначения паролей ",TfIdf
17076,102,17076,24099427.0,14790,10.0,Системный администратор,6.026,Системный администратор информационно-коммуникационных систем,"Администрирование систем управления базами данных
инфокоммуникационной системы организации Инсталляция (установка) системы управления базой данных (СУБД) Выбор методов доступа к данным",activities,0.09055247184034898," Антивирусная защита (на базе free-soft), ограничение спама , политики ограничения и контроля доступа к ресурсам (глобальной и локальной) сети, смены и назначения паролей ",TfIdf
