id,vacancy_id,text,type_id
26676,27667438,Анализирует и предлагает планы по устранению недостатков складских процессов.,1
26677,27667438,"Внедряет новые технологии, направленные на эффективность складских процессов.",1
26678,27667438,Сбор и анализ данных в процессе исполнения бюджета склада.,1
26679,27667438,"Принимает участие в инвентаризации склада, как «независимый участник».",1
26680,27667438,Обеспечивает своевременное формирование и предоставление авансовых отчетов.,1
26681,27667438,Принимает участие в разработке и внедрении стандартов склада по организации хранения.,1
26682,27667438,"Проводит ABC анализ, с целью рационализации стоков.",1
26683,27667438,Выполнение PTP контролей.,1
26684,27667438,"Исполняет функции Buyer , от процесса по заключению складских договоров, создание заказов на закупку и контроль оплаты.",1
26685,27667438,Консолидирует и предоставляет информацию о выполнении целевых показателей склада и отдельных сотрудников в рамках положения о премировании (в случае наличия такового).,1
26686,27667438,"Обеспечивает своевременное формирование и предоставление отчетности внутри компании и от контролирующих, государственных органов, на ежесменной, еженедельной, ежемесячной основе в рамках инструкций, процедур компании с целью анализа процессов работы складов и для принятия управленческих решений самостоятельно и руководством компании.",1
26687,27667438,Образование высшее,2
26688,27667438,"Знание программы SAP, Outlook",2
26689,27667438,"Уверенный пользователь программ: Excel, Word, PowerPoint",2
26690,27667438,Аналитическое мышление и умение систематизировать информацию,2
26691,27667438,Грамотная устная и письменная речь,2
26692,27667911,Участие в проектах по развитию Oebs R12,1
26693,27667911,Сбор и уточнение требований Заказчика,1
26694,27667911,Создание документации на систему по методологии AIM&OUM,1
26695,27667911,Взаимодействие с разработчиками в процессе реализации расширений,1
26696,27667911,Тестирование выполненных разработок,1
26697,27667911,Выполнение настроек OEBS,1
26698,27667911,Написание пользовательских инструкций,1
26699,27667911,Подготовка обучающих материалов и обучение пользователей,1
26700,27667911,"Опыт сбора требований, проектирования и тестирования расширений для OeBS ",2
26701,27667911, Знание методологии AIM&OUM ,2
26702,27667911, Готовность к командировкам ,2
26703,27667911, Желательно знание английского языка,2
26704,27675106,осуществление исполнения контрактов (чистые помещения под ключ):,1
26705,27675106,поиск поставщиков,1
26706,27675106,заказ материалов,1
26707,27675106,согласование и контроль поставки и исполнения условий контракта,1
26708,27675106,работа с рекламациями заказчика,1
26709,27675106,образование высшее,2
26710,27675106,опыт работы от года с аналогичными должностными обязанностями,2
26711,27675106,опыт работы на фармацевтическом рынке является преимуществом,2
26712,27675106,"обязательно знание MS Office (Excel, Word, Outlook)",2
26713,27675106,"внимательность, ответственность, аккуратность, высокая работоспособность",2
26714,27677225,Высшее образование (техническое предпочтительнее);,2
26715,27677225,Опыт работы техническим писателем не менее 2-х лет;,2
26716,27677225,"Опыт написания пользовательской и сопроводительной документации (руководства пользователя, руководства по устранению неисправностей);",2
26717,27677225,"Опыт работы с технической документацией (спецификации, технические требования, технические задания);",2
26718,27677225,"Знание основных нормативных документов (ГОСТов, ISO) и других стандартов оформления технической и проектной документации;",2
26719,27677225,"Отличное знание ПО MS Office, MS Visio;",2
26720,27677225,Умение анализировать работу программных и аппаратно-программных продуктов;,2
26721,27677225,Желание развиваться в сторону бизнес-анализа;,2
26722,27677225,Хорошие коммуникативные навыки;,2
26723,27677225,Грамотная устная и письменная речь;,2
26724,27677225,"Английский язык – как минимум, чтение документации.",2
26725,27677623,"Наполнение сайтов компании актуальной информацией (новости, акции, доставка);",1
26726,27677623,Заполнение в Excel данных по товару для последующей выгрузки на сайт (поставщики предоставляют информацию о товаре в разных форматах - её необходимо приводить в необходимый для выгрузки);,1
26727,27677623,Описание в карточки товара (текстовое описание внешнего вида товаров с уточняющими данными);,1
26728,27677623,Исправление грамматических и смысловых ошибок на страницах сайта.,1
26729,27677623,"Исполнительность, усидчивость, стрессоустойчивость;",2
26730,27677623,Отличное знание русского языка;,2
26731,27677623,"Знание основ Excel, Word;",2
26732,27677623,"Умение оптимизировать свою работу, повышать эффективность и скорость работы без потери качества.",2
26733,27679301,Проектирование front-end и микросервисов,1
26734,27679301,Вёрстка сайта и его элементов,1
26735,27679301,Изучение и внедрение новых технологий,1
26736,27679301,Отличное знание ReactJS / Vue.js,2
26737,27679301,Уверенное знание jQuery/Bootstrap,2
26738,27679301,"HTML5, CSS3;",2
26739,27679301,Кроссбраузерная и кросплатформенная адаптивная верстка,2
26740,27679301,"Ответственность, пунктуальность, понимание и соблюдение реальных сроков разработки",2
26741,27679301,Стремление к повышению профессионального уровня,2
26742,27679301,Инициативность,2
26743,27680993,"возможность профессионального роста и развития в молодой, стабильной и динамично развивающейся компании",1
26744,27680993,"официальное оформление, все соц.гарантии",1
26745,27680993,доставка служебным транспортом (от ост.,1
26746,27680993,"ТЦ ""Круиз"")",1
26747,27680993,"место работы - территория современного и комфортабельного комплекса отдыха и развлечений, в экологически чистом районе Рязанского региона (Рязанская область,с.",1
26748,27680993,"Поляны, ул. Жемчужная ТРК «Окская Жемчужина»)",1
26749,27680993,корпоративные программы для сотрудников компании,1
26750,27680993,"дружный, молодой и амбициозный коллектив",1
26751,27680993,"возможность профессионального роста и развития в молодой, стабильной и динамично развивающейся компании",2
26752,27680993,"официальное оформление, все соц.гарантии",2
26753,27680993,доставка служебным транспортом (от ост.,2
26754,27680993,"ТЦ ""Круиз"")",2
26755,27680993,"место работы - территория современного и комфортабельного комплекса отдыха и развлечений, в экологически чистом районе Рязанского региона (Рязанская область,с.",2
26756,27680993,"Поляны, ул. Жемчужная ТРК «Окская Жемчужина»)",2
26757,27680993,корпоративные программы для сотрудников компании,2
26758,27680993,"дружный, молодой и амбициозный коллектив",2
26759,27681257,Погружаться в проект и бизнес задачи,1
26760,27681257,Набрасывать макеты карандашом,1
26761,27681257,Переносить все в цифровой формат,1
26762,27681257,Собирать демо в Marvelapp/Invisionapp,1
26763,27681257,Уметь презентовать результат и аргументировать “почему так”,1
26764,27681257,Находиться в городе Омске.,2
26765,27681257,Физически.,2
26766,27681257,Телом.,2
26767,27681257,Не астральным телом ;),2
26768,27681257,Удалённое сотрудничество не рассматриваем.,2
26769,27681257,Совсем.,2
26770,27681257,Никак.,2
26771,27681257,Только Омск.,2
26772,27681257,владение продуктами Adobe/Sketch/Figma,2
26773,27681569,"Эксплуатация и Техническое обслуживание оборудования БС оборудования ГЭРП,",1
26774,27681569,"Устранение аварийных ситуации (АС) на оборудовании ГЭРП,",1
26775,27681569,Планово-профилактические работы на оборудовании ГЭРП для снижения аварийных ситуаций,1
26776,27681569,Работа на высоте,1
26777,27681569,"Высшее образование,",2
26778,27681569,стаж работы не менее 1 года на аналогичной позиции,2
26779,27685993,Отличное знание программного/аппаратного обеспечения рабочих станций ,1
26780,27685993," Хорошее представление о принципах построения локальных сетей и протоколах на базе tcp/ip (базовые: http, https), sockets, почтовых систем, виртуализация VmWare.",1
26781,27685993,"Базовые знания по администрированию базы данных mysql (оптимизация работы, бэкап базы).",1
26782,27685993,Поддержания в актуальности знаний в области системного администрирования.,1
26783,27685993,Администрирование серверов Windows Server 200x.,1
26784,27685993,Умение работы по удаленному доступу (Ammy) ,1
26785,27685993, Составление технических заданий и документаций.,1
26786,27685993,"МФУ, принтеров, копиров и другой оргтехники.",1
26787,27685993,"Организованность, коммуникабельность.",1
26788,27685993,"Знание MS Exchange Server, vmware esxi (желательно), Avaya ip-atc.",1
26789,27685993,"Огромным плюсом будет:Знание Unix-like систем, БИТРИКС, ПЦНПрограммирование на php, c#, c++, python, powershell.Навыки верстки (html, css, js) или SEO-подобной работы с сайтами.Знание Mikrotik на продвинутом уровне",1
26790,27685993,Отличное знание программного/аппаратного обеспечения рабочих станций ,2
26791,27685993," Хорошее представление о принципах построения локальных сетей и протоколах на базе tcp/ip (базовые: http, https), sockets, почтовых систем, виртуализация VmWare.",2
26792,27685993,"Базовые знания по администрированию базы данных mysql (оптимизация работы, бэкап базы).",2
26793,27685993,Поддержания в актуальности знаний в области системного администрирования.,2
26794,27685993,Администрирование серверов Windows Server 200x.,2
26795,27685993,Умение работы по удаленному доступу (Ammy) ,2
26796,27685993, Составление технических заданий и документаций.,2
26797,27685993,"МФУ, принтеров, копиров и другой оргтехники.",2
26798,27685993,"Организованность, коммуникабельность.",2
26799,27685993,"Знание MS Exchange Server, vmware esxi (желательно), Avaya ip-atc.",2
26800,27685993,"Огромным плюсом будет:Знание Unix-like систем, БИТРИКС, ПЦНПрограммирование на php, c#, c++, python, powershell.Навыки верстки (html, css, js) или SEO-подобной работы с сайтами.Знание Mikrotik на продвинутом уровне",2
26801,27688392,"Координация создания и развития архитектуры расширенной функциональности SAP HCM, сервисов самообслуживания",1
26802,27688392,"Участие в проектах внедрения и последующего развития, осуществление архитектурного контроля со стороны заказчика",1
26803,27688392,Реализация настроек и доработок в своей зоне ответственности,1
26804,27688392,"Коучинг команды внедрения, обучение команды поддержки 3Л\2Л",1
26805,27688392,Высшее техническое образование,2
26806,27688392,Опыт от 3х законченных проектов полного цикла в роли Ведущего консультанта SAP HCM по расширенной функциональности,2
26807,27688392,"Знание SAP HCM в части: оценки персонала, менеджмента вознаграждений, кадрового резерва, корпоративного обучения на уровне эксперта.",2
26808,27688392,Знание ABAP на уровне написания программ средней степени сложности.,2
26809,27688392,Знание Fiori\UI5 является преимуществом,2
26810,27688465,Концептуальное и техническое развитие продуктов (CRM+Site+Apps);,1
26811,27688465,Техническая поддержка пользователей CRM (бывает и нерабочее время :),1
26812,27688465,Разработка технических заданий для программистов:,1
26813,27688465,Сбор данных по задаче со всех заинтересованных сторон;,1
26814,27688465,Продумывание интерфейса;,1
26815,27688465,Контроль разработки в рамках своей задачи;,1
26816,27688465,"Внедрение решения, работа с обратной связью от пользователей;",1
26817,27688465,Участие в подготовке инструкций для сотрудников компании;,1
26818,27688465,Участие в разработке и наполнении Базы Знаний компании;,1
26819,27688465,Анализ накопленных данных (работа с базой данных).,1
26820,27688465,Аналитический склад ума;,2
26821,27688465,Опыт разработки ПО;,2
26822,27688465,Высокий уровень самостоятельности и организованности;,2
26823,27688465,"Пунктуальность, бесконфликтность, энергичность, позитивный настрой :)",2
26824,27692883,Подбор оборудования.,1
26825,27692883,"Наличие сертификатов HP, Lenovo.",2
26826,27692883,Наличие свободного от основной работы времени.,2
26827,27692883,Технический английский.,2
26828,27694476,"пятидневная рабочая неделя (с 9-00 до 17-30, обед с 13-00 до 13-30)",1
26829,27694476,"выходные дни: суббота, воскресенье.",1
26830,27694476,НЕНОРМИРОВАННЫЙ РАБОЧИЙ ДЕНЬ,1
26831,27694476,Работа в государственном медицинском учреждении,1
26832,27694476,Оформление в соответствии с ТК РФ,1
26833,27694476,"""Белая"" заработная плата",1
26834,27694476,Месторасположение: метро пр.,1
26835,27694476,"Ветеранов, ул. Тамбасова (10 минут от метро на маршрутке)",1
26836,27696940,"Администрирование активного сетевого оборудования : маршрутизаторы, коммутаторы, межсетевые экраны и т.д.",1
26837,27696940,Мониторинг состояния корпоративной сети и решение инцидентов в рамках своих компетенций на второй линии поддержки.,1
26838,27696940,"Поиск и устранение проблем корпоративной сети передачи данных (LAN, WAN, IPVPN, IPsec туннели) и взаимодействие с провайдерами связи, ведение заявок на поддержку в Cisco TAC, RMA.",1
26839,27696940,"Создание и поддержание в актуальном состоянии технической документации, наполнение локальной базы знаний.",1
26840,27696940,"Участие в процессе планирования и развития корпоративной сети, предложение решений по оптимизации.",1
26841,27696940,"Коммутаторы серий Catalyst 2900, 3500, 3700, 3600, 3800, 4500, 6800 и Nexus 9300;",2
26842,27696940,"Маршрутизаторы 8хх, 28xx, 38xx, 29xx, 39хх;",2
26843,27696940,"Устройства безопасности Cisco FTD, Check Point, Cisco ISE, StealthWatch.",2
26844,27698033,Эксплуатация и управление оборудованием базовых станций и контроллеров мобильной связи вендора Huawei;,1
26845,27698033,"Оптимизация работы существующих RNC/BSC, eNB/NB/BTS;",1
26846,27698033,Обновление программного обеспечения;,1
26847,27698033,Проведение регламентных работ;,1
26848,27698033,"Интеграция и тестирование новых RNC/BSC, eNB/NB/BTS;",1
26849,27698033,Мониторинг и отработка аварий;,1
26850,27698033,Сбор и обработка статистики;,1
26851,27698033,"Работа с жалобами, поступающими от абонентской службы и смежных подразделений;",1
26852,27698033,Ведение технической документации и баз данных;,1
26853,27698033,Взаимодействие с организациями - поставщиками оборудования в рамках договоров технической поддержки;,1
26854,27698033,Высшее техническое образование (предпочтительно в области связи и телекоммуникаций);,2
26855,27698033,Аналогичный опыт работы приветствуется;,2
26856,27698033,"Аналитический склад ума, активность, коммуникабельность, целеустремленность, умение работать в режиме многозадачности, внимательность к деталям;",2
26857,27698033,"Знание принципов построения и функционирования сетей сотовой подвижной связи 2G, 3G, 4G;",2
26858,27698033,Технический английский;,2
26859,27702389,График работы: ПН-ПТ с 8.30 до 17.30,2
26860,27702389,Оформление в соответствии с требованиями Трудового Кодекса РФ.,2
26861,27702891,"Разработка приложений - аналитика, внутренние сервисы, интеграция с внешними системами, веб-приложения для внутреннего и публичного использования",1
26862,27702891,"Работа с большими объемами данных, сбор нестандартных статистических отчётов",1
26863,27702891,Написание юнит-тестов.,1
26864,27702891,Опыт программирования на языке Python от 1 года,2
26865,27702891,"Понимание систем дистрибуции Python-приложений (setuptools, virtualenv, pip)",2
26866,27702891,"Знание и понимание основных алгоритмов и структур данных (плюсы, минусы, O-нотация)",2
26867,27702891,Опыт работы с Linux как пользователя,2
26868,27702891,Опыт работы с SQL базами данных (желательно Postgres),2
26869,27705206,Опыт программирования на JavaScript (ES6+) не менее 2 лет;,2
26870,27705206,Отличное знание Node.js;,2
26871,27705206,"Опыт работы со следующим стеком: MongoDB, NodeJS, TypeScript, Docker ;",2
26872,27705206,Понимание микросервисной архитектуры;,2
26873,27705206,Умение документировать собственный и чужой код;,2
26874,27705206,"Знание HTML5 APIs, CSS3;",2
26875,27705206,Разработка с использованием систем контроля версий GIT;,2
26876,27705206,Опыт работы с баг–трекинговыми системами;,2
26877,27705206,"Плюсом будет опыт работы с Angular / React, а также с высоконагруженными сервисами;",2
26878,27705206,Английский язык на уровне чтения технической документации.,2
26879,27705890,Отличное владение устным и письменным русским языком;,2
26880,27705890,"Понимание того, как устроены бизнес-процессы в современной компании и какова роль ИТ в управлении бизнесом;",2
26881,27705890,Необходимо быстро разбираться с функциональными возможностями Битрикс24 и систем автоматизации;,2
26882,27705890,Умение просто и убедительно донести свою точку зрения до руководителей бизнеса;,2
26883,27705890,Сильный опыт работы в Битрикс24 будет отличным преимуществом,2
26884,27705893,Написание пользовательской документации к продуктам;,1
26885,27705893,Подготовка исполнительной документации по проекту;,1
26886,27705893,Описание реализованных технических решений;,1
26887,27705893,Поддержание документации в актуальном состоянии;,1
26888,27705893,Взаимодействие со смежными подразделениями компании с целью сбора требований к документации и информации необходимой для её разработки;,1
26889,27705893,Ведение архива документации.,1
26890,27705893,Опыт написания пользовательской документации;,2
26891,27705893,Уверенное владение текстовыми редакторами;,2
26892,27705893,"Высокая обучаемость, способность быстро разобраться в незнакомой области;",2
26893,27705893,Отличное знание русского языка;,2
26894,27705893,Умение структурировать и детализировать информацию;,2
26895,27705893,Знания в области интернет- и IT-технологий;,2
26896,27705893,"Умение работать как в команде, так и самостоятельно.",2
26897,27706573,сборка радиоэлектронной аппаратуры,1
26898,27706573,"сборка ПК, серверов, СХД",1
26899,27706573,конвейерно-стапельная сборка РЭА,1
26900,27706573,наличие опыта сборки приветствуется.,2
26901,27708123,Контроль проведения DT (выполнение с высоким качеством и без ограничений ресурсами);,1
26902,27708123,"Контроль и ответственность за подконтактную связь и управление, планирование и развертывание DT;",1
26903,27708123,Создание плана DT для каждого кластера;,1
26904,27708123,"На основе плана DT подготовка ресурсов PO, Device и Subcon;",1
26905,27708123,Определение маршрутов DTS клиента и получение разрешения от клиента на проведение работ;,1
26906,27708123,Внедрение DT и проверка качества отчетности;,1
26907,27708123,Сообщение о TL / SA / TD для решения проблем ресурсов SC;,1
26908,27708123,Проведение DT и создание отчетов;,1
26909,27710247,Уверенное знание JavaScrip/TypeScript и фреймворков,2
26910,27710247,"Опыт работы с JavaScript технологиями (NodeJS, React Native) будет плюсом",2
26911,27710247,"Опыт работы как минимум с одной из указанных баз данных: PostgreSQL, MySQL, MongoDB",2
26912,27710247,Знакомство с другими языками и технологиями приветствуется,2
26913,27710247,Знание английского не ниже уровня intermediate,2
26914,27710319,поддержка и доработка существующего ПО,1
26915,27710319,разработка библиотек с высокоуровневым API для управления новым аппаратным обеспечением,1
26916,27710319,реализация системных утилит/демонов,1
26917,27710319,участие в разработке системы автоматического тестирования,1
26918,27710319,взаимодействие с другими отделами разработки программного и аппаратного обеспечения,1
26919,27710319,работа в команде из 3-4 человек,1
26920,27710319,разработка ведется под ОС Linux,1
26921,27714605,аналитические способности,1
26922,27714605,умение работать с большим объемом данных,1
26923,27714605,аналитические способности,2
26924,27714605,умение работать с большим объемом данных,2
26925,27718012,Свободный письменный и устный английский язык ,2
26926,27718012, Опыт работы в крупных и сложных проектах в роли лидера или менеджера от 5 лет ,2
26927,27718012," Подтверждение таких качеств, как самоорганизованность и внимание к деталям в сложных проектах",2
26928,27719658,Построении политики и планирование организации всех информационных систем и сетей в компании;,1
26929,27719658,"Обслуживание серверов и распределенной сети, внедрение сервисов, поддержка пользователей;",1
26930,27719658,"Администрирование серверов, рабочих станций;",1
26931,27719658,Администрирование телефонии;,1
26932,27719658,Администрирование территориально распределённой сети;,1
26933,27719658,Поддержка пользователей.,1
26934,27719658,Склонность к стандартизации и систематизированию;,2
26935,27719658,Высшее техническое образование;,2
26936,27719658,"Базовое знание сетевых технологий, сетевых сервисов, принципов маршрутизации, систем резервного копирования;",2
26937,27719658,"Опыт работы с Windows 7, Windows 2008: установка, настройка, решение проблем;",2
26938,27719658,Навыки работы с MikroTik;,2
26939,27719658,"Технический английский, достаточный для чтения документации;",2
26940,27719658,Ответственное отношение к своим задачам и задачам Компании.,2
26941,27723220,"Руководство командой ручного и автоматизированного тестирования, планирование и контроль исполнения задач группой;",1
26942,27723220,"Анализ требований, технической документации, тестового покрытия и ограничений системы, определение стратегии тестирования;",1
26943,27723220,Контроль за поддержанием тестовой документации в актуальном состоянии;,1
26944,27723220,"Анализ результатов тестирования, формирование итогов по проведенному тестированию;",1
26945,27723220,"Активное участие в построении и улучшении процесса тестирования, и процесса разработки в компании в целом;",1
26946,27723220,"Участие в подборе персонала, менторстве и развитии сотрудников.",1
26947,27723220,Иметь опыт работы в тестировании web-приложений не менее 3х лет;,2
26948,27723220,"Обладать хорошими навыками тестирования спецификаций и тест-анализа, умение работать с не детализированными требованиями;",2
26949,27723220,Понимать тестовые процессы и процессы разработки ПО;,2
26950,27723220,"Иметь общие знания по теории баз данных, опыт работы с СУБД (MySQL, PostgreSQL или любой другой);",2
26951,27723220,Навыки работы с Git и CI-сервисами;,2
26952,27723220,Ясно и четко излагать свои мысли;,2
26953,27723365,Разработка технических решений в области связи;,1
26954,27723365,разработка технических решений в области навигационного обеспечения;,1
26955,27723365,"разработка технических решений для систем, обеспечивающих формирование и поддержание единого времени;",1
26956,27723365,разработка технических решений для систем видеоконтроля;,1
26957,27723365,проектирование компьютерных сетей и систем связи;,1
26958,27723365,разработка конструкторской и эксплуатационной документации;,1
26959,27723365,"разработка технических требований к помещениям, планируемых к установке оборудования компьютерных сетей;",1
26960,27723365,взаимодействие с проектными и монтажными организациями.,1
26961,27723365,Высшее образование;,2
26962,27723365,знание сетевых протоколов;,2
26963,27723365,опыт монтажа компьютерных сетей;,2
26964,27723365,"опыт разработки проектной документации, РКД и ЭД;",2
26965,27723365,опыт проектирования сетей и систем связи для Министерства обороны РФ.,2
26966,27723365,владение Linux на уровне пользователя;,2
26967,27723365,знание ГОСТ РВ СРППП;,2
26968,27723365,готовность к командировкам.,2
26969,27723365,"умение работать в команде, коммуникабельность, творческое мышление, креативность, стрессоустойчивость.",2
26970,27724694,внедрение средств защиты информации,1
26971,27724694,проведение аудитов и проектирование систем защиты,1
26972,27724694,написание документации по проектам информационной безопасности,1
26973,27724694,установка и настройка средств защиты информации,1
26974,27724694,опыт работы в аналогичной должности,2
26975,27724694,знание законодательства,2
26976,27724694,знание технологических особенностей внедрения систем информационной безопасности,2
26977,27725210,Разработка проектной и эксплуатационной документации;,1
26978,27725210,"Участие в информационном обследовании объектов информатизации, подготовка протоколов по результатам обследования;",1
26979,27725210,"Участие в формировании требований, тестировании и сдачи системы/релизов.",1
26980,27725210,опыт работы в ИТ-сфере аналитиком или техническим писателем от 1 года;,2
26981,27725210,высшее техническое образование;,2
26982,27725210,"знание требований ГОСТ 34, 19, 2 серий;",2
26983,27725210,способность грамотно излагать мысли;,2
26984,27725210,знание общих принципов проектирования и создания ИС;,2
26985,27725210,"опыт работы с офисными приложениями (Word, Excel, Visio, PowerPoint, Project);",2
26986,27725210,участие в документировании ИС;,2
26987,27725210,"аккуратность, внимательность.",2
26988,27730418,Контроль работы IT- отдела.,1
26989,27730418,Подготовка оборудования к инвентаризации,1
26990,27730418,Поддержка консультирование сотрудников операционного отдела в вопросах работы и устранения неполадок в работе ПО.,1
26991,27730418,Фиксация данных и ведение статистики сбоев ПО на инвентаризации.,1
26992,27730418,Внедрение инноваций в стационарной и мобильной частях программного обеспечения.,1
26993,27730418,Отчетность,1
26994,27730418,"Планирование расходов предприятия на IT, подготовка предложений в план ФХД и план закупок в рамках своей компетенции.",1
26995,27730418,"Организация договорной работы отдела IT, контроль надлежащего исполнения договоров контрагентами.",1
26996,27730418,Опыт работы на аналогичных должностях от 3 лет;,2
26997,27730418,Опыт документирования деятельности и постановки процессов;,2
26998,27730418,"Навыки формирования IT-стратегии, разработки IT-бюджета;",2
26999,27730418,"Отличное знание продуктов: MS office, 1C;",2
27000,27730418,Умение быстро включиться и принять на себя управление любым из подотчетных процессов;,2
27001,27730418,Высокий уровень самоорганизации;,2
27002,27730418,Развитые аналитические способности и системное мышление;,2
27003,27730580,создание HTML-страницы сайта на основе дизайн-макетов;,1
27004,27730580,вёрстка сайта и шаблонов для CMS;,1
27005,27730580,"привязка к пользовательскому интерфейсу скриптов, которые обеспечивают визуализацию и анимацию страниц сайта;",1
27006,27730580,обеспечение необходимого уровня пользовательского интерфейса (UI — User Interface) и опыта взаимодействия (UX — Uzer Experience).,1
27007,27730580,"Slack Html,",2
27008,27730580,"JavaScript ES6 (опыт от года),",2
27009,27730580,"nodejs (начальные знания),",2
27010,27730580,"npm или yarn,",2
27011,27730580,"gulp/webpack,",2
27012,27730580,"scss,",2
27013,27730580,"jquery,",2
27014,27735604,"помогать проджект менеджеру по всем рабочим вопросам (составление отчетов, поиск и контроль исполнителей, постановка задач фрилансерам и т.д.)",1
27015,27735604,"поиск и систематизация информации, составление аналитических отчетов",1
27016,27735604,свободный английский,2
27017,27735604,готовность решать сложные вопросы самостоятельно и находить нужную информацию в интернете.,2
27018,27735604,"свободное владение компьютером, интернетом и сопутствующим",2
27019,27735604,"базовые навыки HTML, графических и видео редакторов - как преимущество.",2
27020,27735604,проактивность,2
27021,27736337,функциональное и системное сопровождение систем комплаенса;,1
27022,27736337,консультации и техническая поддержка пользователей;,1
27023,27736337,"администрирование серверов СУБД MS SQL, автоматизация администрирования;",1
27024,27736337,организация мониторинга СУБД и оповещения о сбоях;,1
27025,27736337,диагностика сложных сбоев уровня СУБД;,1
27026,27736337,"разработка скриптов, процедур, функций и уведомлений;",1
27027,27736337,"тестирование, установка обновлений и новых версий MS SQL Server и прикладного ПО;",1
27028,27736337,"организация, взаимодействие и контроль выполнения задач вендором и внутренними разработчиками;",1
27029,27736337,"образование высшее, профильное.",2
27030,27736337,Опыт работы в банке от 1 года;,2
27031,27736337,навыки Windows-администрирования;,2
27032,27736337,"отличные знания MS SQL (аналитические функции, регулярные выражения, навыки администрирования);",2
27033,27736337,"знания ADD, IIS (Tomcat, иных WEB-сервисов);",2
27034,27736337,знание английского языка на уровне Intermediate (свободное чтение и перевод технической литературы);Желательные:,2
27035,27736337,"знание основ законодательства (РФ и международного) в сфере комплаенса-контроля, финансового мониторинга, противодействии легализации (отмыванию) доходов;",2
